"","OID","URBAN_CENTER","TYPE_I_ROADS","SLOPE","PROTEC_AREAS","PRECIPITATION","ELEVATION","DRAINS","NDVI"
"989",989,16290,20820.798828125,11.7447967529297,0,108.583335876465,2875,1698.38159179688,0.24845951795578
"990",990,18423.517578125,22923.0234375,35.2532653808594,0,118.916664123535,2527,323.109893798828,0.236577466130257
"991",991,22242.22265625,26223.861328125,21.5799827575684,0,102.083335876465,2997,8729.7939453125,0.134479776024818
"992",992,23517.5703125,27419.294921875,28.1491394042969,0,105.916664123535,3118,10037.140625,0.183675393462181
"993",993,23189.591796875,27254.0703125,26.071310043335,0,112.416664123535,3005,9086.484375,0.12917585670948
"994",994,24933.75390625,29075.44921875,7.2059006690979,0,102.083335876465,2793,10193.02734375,0.286684304475784
"995",995,26482.302734375,30796.369140625,52.7995643615723,0,103.75,2565,10887.0244140625,0.220080569386482
"996",996,33193.84375,37878.39453125,23.1618900299072,0,95.3333358764649,2794,16067.7099609375,0.232058107852936
"997",997,33667.671875,38342.6875,28.6664848327637,0,94.3333358764648,2781,16140.390625,0.274072736501694
"998",998,34204.171875,38865.3671875,18.3869972229004,0,90.4166641235352,2500,16423.923828125,0.276148915290833
"999",999,37688.03515625,42372.34375,30.0320987701416,0,100.833335876465,3128,20352.76171875,0.17419645190239
"1000",1000,37495.5,42174.49609375,29.7410678863525,0,96.4166641235352,2809,19939.62109375,0.256749957799911
